obj1 obj2 0.0957 segundos
1.187025e+04	1.220981e+07
1.221505e+04	1.200274e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.222780e+04	1.199081e+07
1.218805e+04	1.211449e+07
1.221505e+04	1.200274e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.221505e+04	1.200274e+07
1.287495e+04	1.176332e+07
1.225675e+04	1.180997e+07
1.221505e+04	1.200274e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.173985e+04	1.240689e+07
1.301805e+04	1.171411e+07
1.173985e+04	1.240689e+07
1.222780e+04	1.199081e+07
1.173985e+04	1.240689e+07
1.221505e+04	1.200274e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.221505e+04	1.200274e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.301805e+04	1.171411e+07
1.176685e+04	1.229514e+07
1.218805e+04	1.211449e+07
1.221505e+04	1.200274e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.221505e+04	1.200274e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.221505e+04	1.200274e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.221505e+04	1.200274e+07
1.221505e+04	1.200274e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.218805e+04	1.211449e+07
1.221505e+04	1.200274e+07
1.222780e+04	1.199081e+07
1.218805e+04	1.211449e+07
1.187025e+04	1.220981e+07
1.173985e+04	1.240689e+07
1.301805e+04	1.171411e+07
