obj1 obj2 0.0981 segundos
1.166940e+04	1.075599e+07
1.084400e+04	1.191483e+07
1.151060e+04	1.097861e+07
1.109390e+04	1.132418e+07
1.096710e+04	1.170628e+07
1.127855e+04	1.109335e+07
1.096710e+04	1.170628e+07
1.109390e+04	1.132418e+07
1.127855e+04	1.109335e+07
1.116000e+04	1.114131e+07
1.091010e+04	1.173196e+07
1.112090e+04	1.120690e+07
1.084400e+04	1.191483e+07
1.087100e+04	1.179755e+07
1.109390e+04	1.132418e+07
1.153760e+04	1.086133e+07
1.087100e+04	1.179755e+07
1.112090e+04	1.120690e+07
1.121700e+04	1.111563e+07
1.161240e+04	1.077543e+07
1.091010e+04	1.173196e+07
1.096710e+04	1.170628e+07
1.157330e+04	1.084102e+07
1.161240e+04	1.077543e+07
1.116000e+04	1.114131e+07
1.112090e+04	1.120690e+07
1.087100e+04	1.179755e+07
1.157330e+04	1.084102e+07
1.161240e+04	1.077543e+07
1.125270e+04	1.109532e+07
1.121700e+04	1.111563e+07
1.157330e+04	1.084102e+07
1.153760e+04	1.086133e+07
1.109390e+04	1.132418e+07
1.153760e+04	1.086133e+07
1.084400e+04	1.191483e+07
1.125270e+04	1.109532e+07
1.121700e+04	1.111563e+07
1.116000e+04	1.114131e+07
1.125270e+04	1.109532e+07
1.153760e+04	1.086133e+07
1.157330e+04	1.084102e+07
1.125270e+04	1.109532e+07
1.157330e+04	1.084102e+07
1.087100e+04	1.179755e+07
1.087100e+04	1.179755e+07
1.096710e+04	1.170628e+07
1.121700e+04	1.111563e+07
1.121700e+04	1.111563e+07
1.087100e+04	1.179755e+07
1.109390e+04	1.132418e+07
1.157330e+04	1.084102e+07
1.157330e+04	1.084102e+07
1.112090e+04	1.120690e+07
1.153760e+04	1.086133e+07
1.116000e+04	1.114131e+07
1.157330e+04	1.084102e+07
1.084400e+04	1.191483e+07
1.087100e+04	1.179755e+07
1.112090e+04	1.120690e+07
1.116000e+04	1.114131e+07
1.112090e+04	1.120690e+07
1.084400e+04	1.191483e+07
1.157330e+04	1.084102e+07
1.087100e+04	1.179755e+07
1.161240e+04	1.077543e+07
1.121700e+04	1.111563e+07
1.121700e+04	1.111563e+07
1.087100e+04	1.179755e+07
1.157330e+04	1.084102e+07
1.087100e+04	1.179755e+07
1.157330e+04	1.084102e+07
1.109390e+04	1.132418e+07
1.121700e+04	1.111563e+07
1.112090e+04	1.120690e+07
1.109390e+04	1.132418e+07
1.112090e+04	1.120690e+07
1.087100e+04	1.179755e+07
1.112090e+04	1.120690e+07
1.109390e+04	1.132418e+07
1.109390e+04	1.132418e+07
1.087100e+04	1.179755e+07
1.109390e+04	1.132418e+07
1.125270e+04	1.109532e+07
1.087100e+04	1.179755e+07
1.087100e+04	1.179755e+07
1.109390e+04	1.132418e+07
1.116000e+04	1.114131e+07
1.112090e+04	1.120690e+07
1.109390e+04	1.132418e+07
1.157330e+04	1.084102e+07
1.112090e+04	1.120690e+07
1.109390e+04	1.132418e+07
1.161240e+04	1.077543e+07
1.121700e+04	1.111563e+07
1.096710e+04	1.170628e+07
1.096710e+04	1.170628e+07
1.121700e+04	1.111563e+07
1.153760e+04	1.086133e+07
1.109390e+04	1.132418e+07
