obj1 obj2 0.1454 segundos
7.128500e+03	7.714423e+06
8.907850e+03	6.283999e+06
8.511200e+03	6.735435e+06
7.676500e+03	6.750554e+06
7.264900e+03	7.400484e+06
7.278350e+03	7.283147e+06
7.584750e+03	6.756794e+06
8.538150e+03	6.714403e+06
8.545650e+03	6.623934e+06
8.817300e+03	6.306079e+06
7.279200e+03	7.263857e+06
7.162950e+03	7.602922e+06
7.164450e+03	7.521764e+06
7.312800e+03	7.171646e+06
7.130000e+03	7.633265e+06
7.128500e+03	7.714423e+06
7.314300e+03	7.090489e+06
7.676500e+03	6.750554e+06
7.279850e+03	7.201990e+06
8.676600e+03	6.451069e+06
7.255150e+03	7.428045e+06
7.228150e+03	7.438434e+06
7.569450e+03	6.791855e+06
7.301300e+03	7.187580e+06
7.544550e+03	6.795244e+06
7.412800e+03	6.969625e+06
8.567100e+03	6.609524e+06
7.335750e+03	7.076079e+06
7.519450e+03	6.843125e+06
7.423850e+03	6.942676e+06
8.710900e+03	6.422686e+06
8.532650e+03	6.721025e+06
8.795850e+03	6.320489e+06
7.527800e+03	6.824359e+06
7.196950e+03	7.480405e+06
7.391350e+03	6.984035e+06
8.743400e+03	6.381326e+06
8.578150e+03	6.582575e+06
7.378000e+03	7.007159e+06
7.224600e+03	7.468988e+06
8.654650e+03	6.483288e+06
7.376050e+03	7.007575e+06
7.477800e+03	6.875629e+06
8.578150e+03	6.582575e+06
7.505050e+03	6.849435e+06
7.214450e+03	7.470494e+06
7.164450e+03	7.521764e+06
7.464450e+03	6.898752e+06
8.545650e+03	6.623934e+06
8.817300e+03	6.306079e+06
8.511200e+03	6.735435e+06
8.607400e+03	6.541021e+06
8.721950e+03	6.395736e+06
8.686400e+03	6.434151e+06
8.759150e+03	6.357804e+06
8.784800e+03	6.347439e+06
7.162950e+03	7.602922e+06
7.130000e+03	7.633265e+06
7.262950e+03	7.400901e+06
8.622700e+03	6.517481e+06
8.585950e+03	6.555431e+06
7.354600e+03	7.021985e+06
7.346800e+03	7.049129e+06
7.346800e+03	7.049129e+06
7.185900e+03	7.507354e+06
7.162950e+03	7.602922e+06
7.130000e+03	7.633265e+06
8.641850e+03	6.499245e+06
8.655200e+03	6.476121e+06
7.312800e+03	7.171646e+06
7.391350e+03	6.984035e+06
8.686400e+03	6.434151e+06
8.655200e+03	6.476121e+06
7.423000e+03	6.953751e+06
8.759150e+03	6.357804e+06
7.439750e+03	6.924245e+06
7.335750e+03	7.076079e+06
7.185900e+03	7.507354e+06
8.567100e+03	6.609524e+06
7.476500e+03	6.886295e+06
7.441050e+03	6.913579e+06
8.736400e+03	6.382881e+06
8.612900e+03	6.534399e+06
8.622700e+03	6.517481e+06
7.354600e+03	7.021985e+06
8.585950e+03	6.555431e+06
7.455050e+03	6.900705e+06
7.278350e+03	7.283147e+06
8.713350e+03	6.413119e+06
7.501200e+03	6.860802e+06
7.196950e+03	7.480405e+06
7.527800e+03	6.824359e+06
7.439750e+03	6.924245e+06
8.635950e+03	6.504161e+06
7.501200e+03	6.860802e+06
7.185900e+03	7.507354e+06
7.314300e+03	7.090489e+06
7.354600e+03	7.021985e+06
8.585950e+03	6.555431e+06
8.732550e+03	6.394248e+06
