obj1 obj2 0.2336 segundos
7.134750e+03	7.186600e+06
8.800350e+03	6.252914e+06
7.414000e+03	6.629114e+06
8.546550e+03	6.612010e+06
7.165850e+03	6.967596e+06
7.135400e+03	7.178131e+06
7.136050e+03	7.116264e+06
7.139950e+03	7.075717e+06
7.140600e+03	7.013850e+06
7.140600e+03	7.013850e+06
7.139300e+03	7.084186e+06
7.277650e+03	6.803029e+06
8.573100e+03	6.572022e+06
8.546550e+03	6.612010e+06
8.616250e+03	6.485177e+06
7.136050e+03	7.116264e+06
8.605600e+03	6.519385e+06
7.250800e+03	6.827821e+06
8.611250e+03	6.502817e+06
8.743150e+03	6.302834e+06
8.742500e+03	6.322581e+06
8.737500e+03	6.330679e+06
7.381500e+03	6.670473e+06
7.388000e+03	6.654613e+06
7.319300e+03	6.739769e+06
7.340500e+03	6.725264e+06
8.721100e+03	6.340454e+06
7.356150e+03	6.698781e+06
7.308650e+03	6.771745e+06
8.592050e+03	6.535173e+06
8.643100e+03	6.458650e+06
8.573100e+03	6.572022e+06
7.283300e+03	6.775184e+06
8.677100e+03	6.417049e+06
7.356800e+03	6.679034e+06
8.775000e+03	6.269944e+06
8.799700e+03	6.261383e+06
7.282650e+03	6.783653e+06
8.768500e+03	6.285804e+06
7.314500e+03	6.750763e+06
8.584050e+03	6.551275e+06
7.178100e+03	6.953115e+06
7.245150e+03	6.844388e+06
7.255800e+03	6.810180e+06
7.210300e+03	6.887017e+06
7.205300e+03	6.904657e+06
8.675600e+03	6.417290e+06
7.186100e+03	6.937013e+06
8.592050e+03	6.535173e+06
8.688600e+03	6.393091e+06
7.356800e+03	6.679034e+06
8.689250e+03	6.373344e+06
8.743150e+03	6.302834e+06
7.200300e+03	6.912755e+06
8.774350e+03	6.278413e+06
7.237150e+03	6.860490e+06
8.689250e+03	6.373344e+06
8.629550e+03	6.474438e+06
7.178100e+03	6.953115e+06
8.573750e+03	6.563552e+06
8.584050e+03	6.551275e+06
7.308650e+03	6.771745e+06
7.223600e+03	6.876278e+06
8.546550e+03	6.612010e+06
7.414000e+03	6.629114e+06
8.768500e+03	6.285804e+06
7.388650e+03	6.646144e+06
8.651100e+03	6.442548e+06
8.705650e+03	6.363569e+06
7.186100e+03	6.937013e+06
7.199650e+03	6.921225e+06
8.714600e+03	6.356314e+06
8.687950e+03	6.401560e+06
8.643100e+03	6.458650e+06
7.199650e+03	6.921225e+06
8.629550e+03	6.474438e+06
8.546550e+03	6.612010e+06
8.705650e+03	6.363569e+06
8.687950e+03	6.401560e+06
7.388650e+03	6.646144e+06
7.414000e+03	6.629114e+06
7.223600e+03	6.876278e+06
7.315150e+03	6.742294e+06
7.347250e+03	6.709499e+06
8.721100e+03	6.340454e+06
7.167800e+03	6.965392e+06
7.235650e+03	6.869987e+06
8.651100e+03	6.442548e+06
8.714600e+03	6.356314e+06
7.255800e+03	6.810180e+06
7.381500e+03	6.670473e+06
7.347250e+03	6.709499e+06
7.356150e+03	6.698781e+06
7.205300e+03	6.904657e+06
8.651750e+03	6.434079e+06
7.245800e+03	6.835919e+06
8.656750e+03	6.425981e+06
8.606250e+03	6.510915e+06
7.210300e+03	6.887017e+06
7.340500e+03	6.725264e+06
