obj1 obj2 0.1685 segundos
8.792400e+03	6.374491e+06
7.323500e+03	7.218370e+06
8.695700e+03	6.543111e+06
7.773400e+03	6.544708e+06
7.376000e+03	7.073052e+06
7.356000e+03	7.165733e+06
7.323500e+03	7.218370e+06
7.642300e+03	6.685925e+06
7.628950e+03	6.752674e+06
8.699950e+03	6.542136e+06
7.579950e+03	6.793554e+06
7.356000e+03	7.165733e+06
8.718950e+03	6.492618e+06
7.444250e+03	6.968909e+06
8.747550e+03	6.462923e+06
7.384150e+03	7.057845e+06
7.559800e+03	6.821073e+06
7.461950e+03	6.943222e+06
7.745800e+03	6.581007e+06
7.744150e+03	6.582872e+06
7.579950e+03	6.793554e+06
8.786550e+03	6.403836e+06
8.792400e+03	6.374491e+06
7.553950e+03	6.834736e+06
7.496750e+03	6.895934e+06
7.713250e+03	6.640391e+06
7.522100e+03	6.863221e+06
7.736700e+03	6.610930e+06
7.404600e+03	7.043358e+06
8.726450e+03	6.477090e+06
7.713900e+03	6.616239e+06
7.627300e+03	6.770221e+06
7.549100e+03	6.861796e+06
7.402950e+03	7.045222e+06
7.642300e+03	6.685925e+06
8.754050e+03	6.440791e+06
7.628950e+03	6.752674e+06
7.516250e+03	6.876884e+06
7.410150e+03	7.018551e+06
7.475450e+03	6.938216e+06
7.680450e+03	6.681884e+06
7.627300e+03	6.770221e+06
7.516250e+03	6.876884e+06
7.377650e+03	7.071188e+06
7.442000e+03	6.988178e+06
7.771750e+03	6.562255e+06
7.356000e+03	7.165733e+06
7.429150e+03	7.000398e+06
7.410150e+03	7.018551e+06
7.686300e+03	6.652539e+06
7.627300e+03	6.770221e+06
7.773400e+03	6.544708e+06
7.771750e+03	6.562255e+06
7.559800e+03	6.821073e+06
7.682100e+03	6.680020e+06
7.549100e+03	6.861796e+06
8.781050e+03	6.439366e+06
7.686300e+03	6.668221e+06
7.715550e+03	6.614375e+06
7.736700e+03	6.610930e+06
8.718950e+03	6.492618e+06
8.782650e+03	6.424970e+06
7.492850e+03	6.917068e+06
7.771750e+03	6.562255e+06
7.708050e+03	6.645585e+06
8.785900e+03	6.412306e+06
8.781050e+03	6.439366e+06
7.488650e+03	6.928866e+06
7.686300e+03	6.668221e+06
8.726450e+03	6.477090e+06
7.487000e+03	6.930731e+06
7.492850e+03	6.917068e+06
7.553950e+03	6.834736e+06
8.753400e+03	6.449260e+06
7.463600e+03	6.941358e+06
8.782650e+03	6.424970e+06
7.496100e+03	6.904403e+06
7.429150e+03	7.000398e+06
8.753400e+03	6.449260e+06
7.690200e+03	6.647087e+06
7.442000e+03	6.988178e+06
7.442950e+03	6.977058e+06
8.718950e+03	6.492618e+06
7.429150e+03	7.000398e+06
7.410150e+03	7.018551e+06
7.496100e+03	6.904403e+06
7.496750e+03	6.895934e+06
8.785900e+03	6.412306e+06
8.786550e+03	6.403836e+06
7.442950e+03	6.977058e+06
7.709700e+03	6.643720e+06
7.690200e+03	6.647087e+06
7.642300e+03	6.685925e+06
7.429150e+03	7.000398e+06
7.686300e+03	6.652539e+06
7.522100e+03	6.863221e+06
8.718950e+03	6.492618e+06
8.726450e+03	6.477090e+06
7.736700e+03	6.610930e+06
7.680450e+03	6.681884e+06
