obj1 obj2 0.1468 segundos
8.948950e+03	6.253687e+06
7.187150e+03	7.192958e+06
8.762800e+03	6.363335e+06
7.997300e+03	6.463878e+06
7.308900e+03	6.811248e+06
7.299450e+03	6.985467e+06
7.576050e+03	6.676553e+06
7.187150e+03	7.192958e+06
7.224100e+03	7.074012e+06
7.997300e+03	6.463878e+06
7.423050e+03	6.715106e+06
8.836950e+03	6.278194e+06
7.951800e+03	6.510409e+06
7.817300e+03	6.519538e+06
7.270600e+03	6.994970e+06
8.948400e+03	6.260853e+06
7.603050e+03	6.659446e+06
7.224650e+03	7.066846e+06
7.694150e+03	6.621383e+06
7.603050e+03	6.659446e+06
7.266300e+03	7.034342e+06
7.767750e+03	6.543409e+06
7.396050e+03	6.732213e+06
7.377550e+03	6.761637e+06
8.836400e+03	6.285360e+06
7.423050e+03	6.715106e+06
7.694150e+03	6.621383e+06
7.735800e+03	6.588879e+06
7.251600e+03	7.039016e+06
7.739650e+03	6.574852e+06
7.996750e+03	6.471045e+06
7.735800e+03	6.588879e+06
7.694150e+03	6.621383e+06
8.796100e+03	6.353864e+06
8.767900e+03	6.360807e+06
7.396050e+03	6.732213e+06
7.335900e+03	6.794141e+06
7.961300e+03	6.486688e+06
7.951800e+03	6.510409e+06
7.335900e+03	6.794141e+06
7.694150e+03	6.621383e+06
7.308900e+03	6.811248e+06
8.813950e+03	6.307110e+06
7.224100e+03	7.074012e+06
7.187150e+03	7.192958e+06
7.251600e+03	7.039016e+06
7.781950e+03	6.533879e+06
7.817300e+03	6.519538e+06
7.961950e+03	6.478219e+06
7.350550e+03	6.768238e+06
7.350000e+03	6.785911e+06
8.804450e+03	6.320325e+06
8.803900e+03	6.337997e+06
8.948400e+03	6.260853e+06
7.576050e+03	6.676553e+06
7.423050e+03	6.715106e+06
7.603050e+03	6.659446e+06
7.299450e+03	6.985467e+06
7.739650e+03	6.574852e+06
7.768300e+03	6.536242e+06
7.576050e+03	6.676553e+06
7.308900e+03	6.811248e+06
7.423050e+03	6.715106e+06
7.781950e+03	6.533879e+06
7.817300e+03	6.519538e+06
7.739650e+03	6.574852e+06
7.377550e+03	6.761637e+06
8.803900e+03	6.337997e+06
8.796650e+03	6.346697e+06
7.354400e+03	6.764717e+06
8.813950e+03	6.307110e+06
8.808300e+03	6.316804e+06
8.813950e+03	6.307110e+06
7.781950e+03	6.533879e+06
7.299450e+03	6.985467e+06
7.951800e+03	6.510409e+06
7.817300e+03	6.519538e+06
7.961300e+03	6.486688e+06
7.961950e+03	6.478219e+06
7.350000e+03	6.785911e+06
7.961950e+03	6.478219e+06
7.350000e+03	6.785911e+06
8.948950e+03	6.253687e+06
8.836950e+03	6.278194e+06
7.224100e+03	7.074012e+06
7.767750e+03	6.543409e+06
8.948400e+03	6.260853e+06
8.796650e+03	6.346697e+06
8.808300e+03	6.316804e+06
7.354400e+03	6.764717e+06
7.961300e+03	6.486688e+06
7.951800e+03	6.510409e+06
7.299450e+03	6.985467e+06
7.266300e+03	7.034342e+06
7.350550e+03	6.768238e+06
7.354400e+03	6.764717e+06
8.804450e+03	6.320325e+06
8.813950e+03	6.307110e+06
7.768300e+03	6.536242e+06
7.266300e+03	7.034342e+06
